Name,Maths,English,PE,Art,History,IT,Biology,German
Angela,54,64,55,15,16,49,66,36
Brandy,71,11,40,14,64,61,11,78
Laurie,29,94,75,98,7,73,58,99
John,33,48,73,3,87,68,29,51
Stephen,85,42,44,82,100,48,70,0
Randy,92,51,25,81,98,10,35,41
Amy,35,58,24,1,6,33,49,45
Stacey,63,2,22,33,20,11,12,83
Kayla,72,52,46,72,10,56,58,83
Morgan,33,45,61,30,35,30,88,99
Michelle,29,59,37,90,5,94,10,38
George,66,71,58,86,30,76,12,50
Ralph,8,24,22,27,68,16,57,4
Jeffrey,70,83,97,19,67,0,53,56
Bradley,41,29,57,32,51,99,17,25
Joshua,49,26,10,69,78,59,80,98
Austin,14,9,45,33,46,77,2,43
Jeremiah,83,85,34,74,51,47,29,8
Joseph,36,100,64,57,5,12,25,98
Sarah,69,51,97,91,47,50,5,70
Crystal,37,86,24,59,1,25,30,12
Barbara,59,98,5,75,81,34,19,3
Erica,30,13,46,99,42,88,91,11
Robert,2,56,82,45,9,24,87,74
Wendy,9,84,66,10,62,12,77,88
Joseph,68,33,65,68,42,29,59,10
Virginia,50,22,2,80,71,55,37,23
William,28,69,94,22,8,81,76,20
Mary,41,5,92,50,35,42,14,75
Diane,35,37,76,96,27,62,94,96
Mary,57,73,27,84,41,45,74,63
Kenneth,96,87,2,6,7,82,99,27
Philip,54,8,18,5,30,16,7,80
Brittany,96,65,27,6,90,2,41,65
Allison,3,28,91,63,70,34,46,97
Joseph,3,90,63,34,84,3,76,74
Timothy,55,31,75,54,47,52,87,58
Paige,81,18,32,16,61,50,11,49
Patrick,69,93,20,69,5,93,7,86
Rachel,85,19,92,93,19,27,63,49
Emily,11,87,83,64,32,17,17,89
Carrie,14,40,55,2,46,9,29,64
Christopher,50,18,90,3,16,59,22,91
Maurice,4,98,69,95,38,100,51,28
Katherine,55,28,97,40,59,16,18,57
Brett,59,94,100,60,95,85,44,84
Andrew,89,25,46,19,28,96,3,10
Lisa,22,56,3,92,75,50,77,83
Luis,76,49,35,64,33,8,20,22
Alexander,62,81,20,46,25,100,6,75
David,29,67,35,77,88,75,53,90
James,31,89,52,93,53,4,15,98
Derek,46,78,82,93,38,59,39,25
Matthew,45,75,22,31,87,73,2,33
Jacob,38,78,52,83,97,88,92,38
Amanda,97,2,38,93,18,50,21,31
Cassie,84,69,97,73,72,96,94,14
William,20,16,80,97,79,9,77,54
Ashley,79,58,18,87,5,57,58,88
Chelsea,91,59,6,97,6,98,6,54
Christopher,79,34,43,79,86,100,10,77
Jeffrey,39,56,48,8,94,64,18,46
Marcia,74,78,92,7,37,73,25,99
Evan,15,43,97,39,37,98,67,38
Matthew,22,29,9,85,19,71,69,40
Christopher,83,93,40,22,42,55,91,65
Anita,32,49,47,2,30,40,28,51
Nicholas,3,5,14,59,96,60,86,85
Albert,69,98,27,50,36,40,3,80
Matthew,6,32,50,22,58,43,16,32
Scott,73,17,65,43,71,47,8,94
John,17,8,65,29,5,52,3,26
Luis,59,34,65,24,27,75,57,50
Jacob,18,12,39,33,28,91,71,55
Rachel,76,97,32,56,32,37,55,0
Jill,15,59,47,51,25,47,52,28
Glenn,100,22,56,29,88,53,91,9
Heather,16,46,68,22,89,37,15,58
Theresa,3,46,37,56,42,97,68,88
Kylie,79,96,37,16,93,2,73,69
Travis,100,35,13,3,86,74,70,0
Amanda,97,15,33,82,2,67,3,65
Kayla,12,4,15,48,91,59,62,5
Tanya,53,96,86,97,35,87,61,99
Isabel,76,83,67,79,57,82,77,97
Amanda,18,77,30,49,15,11,37,37
Barbara,93,65,39,20,30,96,30,95
Eric,74,94,77,35,27,23,100,75
Ryan,8,56,48,11,61,91,93,62
Brenda,5,33,6,88,11,23,80,29
Brendan,53,87,12,67,55,14,66,75
Sherri,91,59,80,80,6,96,44,39
Matthew,24,17,49,38,72,79,64,20
William,37,86,57,88,32,100,22,45
Rachel,9,1,76,54,15,42,15,11
Nicholas,92,14,98,17,78,24,86,52
Tammy,100,43,5,57,81,44,34,91
Pamela,45,75,3,46,36,94,2,30
Joshua,97,85,76,8,59,11,80,16
Matthew,79,80,100,66,71,100,84,76
Michelle,68,5,42,28,87,79,67,85
Daniel,95,1,66,36,33,21,13,86
Jonathan,34,75,100,61,36,36,23,72
Warren,23,5,35,72,11,77,68,78
Eric,83,36,54,50,94,15,45,13
Chase,92,97,56,51,34,49,31,41
Gabriel,34,41,49,54,46,44,15,67
Patrick,57,46,32,9,81,65,8,21
Robert,36,11,63,20,85,20,56,33
Matthew,20,69,52,30,84,51,19,7
Emily,27,13,64,91,71,58,21,45
Brittney,45,39,92,17,88,46,63,16
Kelly,70,87,95,63,80,5,24,89
Michael,84,12,5,53,66,91,5,27
Adam,38,29,91,71,58,50,34,7
Melissa,15,55,29,0,9,47,32,23
Daniel,78,67,73,83,57,29,92,48
Justin,59,59,11,4,38,74,25,16
Brian,84,64,84,90,85,36,17,72
Donna,49,53,28,86,66,74,61,57
Stephanie,39,97,76,76,90,38,21,66
Colleen,81,55,18,14,10,60,45,72
Benjamin,16,21,71,49,12,13,36,5
Eric,16,3,91,83,53,1,35,23
Pamela,17,48,81,15,99,50,37,90
Margaret,33,96,69,11,19,76,41,13
Patricia,37,58,73,79,73,21,17,29
Eric,78,7,29,46,86,5,18,57
Mark,94,37,58,57,85,86,59,46
Vanessa,63,8,83,21,18,0,66,55
Franklin,75,57,81,83,52,58,47,91
David,92,3,99,39,91,54,25,7
Amy,63,68,49,37,44,62,74,15
Katie,50,35,33,0,99,85,44,5
Brandon,54,43,63,23,39,13,77,17
Michael,23,64,53,78,33,5,94,49
Andrea,38,62,39,37,49,64,95,4
Todd,17,93,90,60,21,83,62,58
Lisa,78,92,79,15,58,3,40,81
Veronica,97,83,91,35,7,18,82,11
Laura,26,97,64,82,57,60,79,40
James,30,1,6,1,1,24,86,43
Bradley,89,54,66,82,51,17,12,20
Amy,62,64,92,88,90,73,39,49
Jacob,30,95,3,25,17,12,55,93
Megan,97,19,46,82,37,58,72,40
Robert,51,96,35,33,72,17,54,61
Gary,72,27,10,79,51,56,4,5
Amanda,98,49,65,13,27,81,55,35
Craig,7,34,100,26,7,26,42,3
Scott,78,42,29,66,10,70,45,4
Laura,19,26,95,72,34,7,65,33
Jennifer,60,98,36,36,80,36,5,31
Peter,72,95,44,72,70,22,99,26
Leah,69,31,92,41,0,67,5,79
Jacob,37,12,76,52,17,78,92,0
Rebecca,14,44,62,47,75,2,77,14
Rachel,70,85,93,96,67,60,72,43
Michelle,78,1,36,24,29,64,54,22
Michael,5,99,1,46,2,19,22,48
Ryan,93,56,36,62,10,82,73,4
James,12,50,49,22,41,57,2,23
Michael,2,78,25,18,62,89,96,7
Kevin,53,24,36,99,32,40,66,89
Dominique,8,10,95,22,30,88,62,52
Jennifer,58,44,43,58,21,57,0,99
Jonathan,89,36,88,97,43,64,75,14
Jacob,31,10,11,30,98,55,59,42
Ashley,0,17,0,11,47,73,43,3
Robert,48,2,47,98,92,11,8,50
Eric,34,77,63,67,31,29,54,58
Savannah,68,16,36,41,85,20,49,47
Alyssa,88,3,51,97,38,86,0,23
Brandon,96,92,22,31,79,92,31,8
Timothy,18,79,55,13,34,3,33,87
Leslie,26,11,11,96,60,90,97,36
Erin,14,99,64,31,37,88,31,90
Christina,30,79,44,84,88,14,55,35
Garrett,68,7,4,86,25,82,87,79
Brandi,8,78,90,13,90,74,93,85
Elizabeth,30,88,90,30,99,43,80,35
Melissa,99,7,88,61,42,65,74,86
Jill,6,8,27,7,35,66,16,23
Kirk,25,5,77,0,47,10,39,17
Matthew,18,22,98,85,3,100,43,45
Ryan,82,98,27,54,65,58,93,50
Cory,37,29,37,62,52,24,24,86
Todd,73,2,19,56,14,74,5,24
Sean,48,30,76,26,87,96,19,38
Brent,19,25,74,81,36,9,74,51
Sarah,62,16,30,93,20,17,22,66
Andrew,95,94,94,92,54,67,63,45
Trevor,50,20,93,61,93,1,3,49
Rickey,64,97,84,7,71,27,28,0
Michele,36,67,48,31,23,15,69,67
Drew,59,43,93,85,67,65,86,37
Daniel,100,29,15,81,26,26,36,25
Catherine,59,42,4,40,25,88,48,77
Danielle,93,88,40,47,57,91,91,91
Frank,71,89,19,85,14,98,58,82
Robert,7,20,89,22,47,94,31,96
Kristin,63,15,35,30,3,87,9,6
Mary,49,69,28,89,68,64,52,94
William,4,97,46,36,14,53,71,18
Joshua,90,98,81,32,11,71,56,73
Laura,76,68,31,2,61,69,78,55
Michael,40,7,24,99,81,50,1,57
Daniel,100,54,52,95,47,45,22,83
Scott,29,3,41,25,28,50,29,16
Brooke,76,86,72,31,33,91,78,72
Stephanie,40,67,20,3,24,8,92,7
Michael,25,98,20,73,33,48,3,64
Joshua,59,43,36,69,40,98,64,30
Angela,62,48,4,94,26,8,21,96
Albert,59,88,84,27,45,94,74,1
James,78,12,32,63,96,48,33,39
Sandy,7,27,46,69,42,48,34,11
Richard,82,41,4,87,11,21,95,46
Harry,48,84,26,17,85,74,29,90
Randy,97,21,62,29,96,26,85,7
Margaret,59,24,95,90,61,57,45,16
Annette,57,64,21,96,48,70,79,6
Christina,100,46,35,70,84,62,38,40
Alexander,37,13,90,96,85,58,24,48
Matthew,53,67,99,63,37,28,68,72
Courtney,16,85,82,13,9,82,22,87
Alyssa,97,11,56,80,6,24,72,31
Anthony,89,85,20,17,48,43,91,35
Christopher,54,35,54,19,98,17,28,63
Karla,33,51,98,67,30,90,87,87
Sarah,62,0,25,100,75,23,70,14
Jerry,53,21,47,19,9,45,9,82
Lisa,32,95,25,15,95,49,48,26
Michael,48,88,41,54,27,19,5,56
Leslie,51,93,89,11,94,87,85,72
Austin,47,28,35,70,71,55,35,62
Melissa,66,41,95,44,9,42,66,85
Lawrence,45,49,34,80,22,86,29,77
Jennifer,26,41,3,5,49,25,22,32
Laura,72,8,62,15,23,90,12,22
Charles,37,24,43,42,3,45,94,10
Jennifer,34,62,92,71,0,24,89,70
Bailey,17,5,66,97,71,43,3,75
Anthony,87,58,81,93,23,76,95,26
Brian,22,89,23,77,31,96,30,69
Bethany,17,37,14,6,47,39,10,63
Miranda,84,38,7,29,98,33,69,99
James,83,4,32,42,21,90,19,47
Tracy,23,98,86,64,35,43,33,18
Thomas,16,94,54,1,62,69,8,79
Matthew,14,56,26,24,54,54,53,84
Paul,25,9,15,27,20,20,75,36
Patricia,39,80,94,42,95,63,50,6
Kenneth,62,11,87,100,81,74,49,45
Jeremy,1,92,2,58,31,60,4,60
Tara,46,86,4,69,70,40,68,17
Julie,21,74,36,39,64,78,22,68
Samuel,89,39,96,52,51,63,34,51
Margaret,20,52,1,40,87,68,46,11
Nicholas,8,62,54,73,66,57,45,92
Jesse,68,18,0,49,96,1,68,40
Caroline,3,30,87,84,80,17,55,74
Darius,68,71,49,56,68,67,22,27
Jacqueline,7,31,73,71,67,97,6,19
Sharon,47,71,55,18,58,25,15,45
Kelly,46,85,2,97,58,3,35,37
Angela,100,40,92,58,34,37,87,26
Douglas,67,75,7,34,59,3,31,56
Leonard,68,22,83,43,62,41,53,6
Caroline,73,11,63,79,56,98,72,65
Rebecca,29,8,28,49,73,1,33,70
Ashley,82,48,72,54,98,7,16,61
Donald,86,2,5,33,81,81,61,41
Jade,51,9,17,43,84,86,89,52
David,13,16,85,71,24,51,53,69
William,89,54,42,16,91,39,48,64
Gina,79,80,57,66,95,51,55,62
Brittany,40,52,14,88,74,41,100,59
Melissa,4,8,89,27,61,44,68,34
Melvin,41,37,46,100,81,25,8,20
Michele,95,68,80,56,86,85,58,72
Brian,11,30,38,13,80,95,21,91
Isaac,77,47,79,26,30,18,43,96
John,56,5,98,3,80,27,32,69
Katie,34,98,40,65,10,88,9,86
William,64,98,76,29,38,18,21,9
Hector,27,75,25,63,75,19,47,5
David,97,2,74,15,59,99,88,81
Seth,71,21,95,60,39,24,87,71
Kimberly,10,25,75,37,52,84,66,65
William,33,90,74,59,73,58,90,83
Samuel,71,54,13,85,3,62,59,39
John,28,64,95,51,40,97,20,91
William,22,98,96,59,46,8,19,75
Albert,34,30,89,54,87,85,79,19
Brianna,0,11,49,18,52,50,6,80
Sean,20,96,85,84,79,14,41,49
Jeffrey,81,48,28,12,21,61,18,6
Stephanie,28,94,17,40,73,21,63,10
Sarah,69,16,82,17,42,91,34,64
Natasha,56,48,30,81,18,94,38,3
Joyce,64,89,82,86,44,12,33,97
Helen,27,44,22,92,95,1,63,35
Victoria,24,49,81,42,86,89,88,67
Robert,57,55,92,40,22,57,48,23
Jennifer,97,3,44,78,15,17,35,19
Cheryl,47,83,16,87,31,15,78,51
Linda,96,68,94,63,33,45,83,65
Jerry,98,90,65,69,82,62,27,60
Aaron,72,18,49,19,69,9,58,67
Michael,99,22,41,95,3,31,20,31
Kyle,68,52,73,50,22,31,8,92
Robert,21,35,7,1,75,57,74,7
Adam,10,96,87,8,62,80,31,37
James,92,19,24,41,46,46,58,97
Melanie,46,60,86,5,14,59,68,87
David,29,77,83,100,55,27,81,68
Melissa,31,84,17,87,43,59,10,67
Christopher,19,23,29,77,43,99,51,70
Eric,5,78,1,56,72,74,63,49
Emma,46,67,59,11,60,69,11,5
Christina,85,97,53,59,25,92,29,17
Keith,46,68,92,80,49,20,3,70
Christina,26,71,55,51,54,98,4,36
Angela,46,66,82,37,79,89,4,84
Tina,21,18,43,2,43,77,8,13
Ethan,65,53,5,60,56,1,79,45
John,4,47,50,46,84,82,36,57
Bradley,61,75,56,78,80,25,94,0
Rebecca,22,92,39,35,39,22,34,18
Jennifer,75,78,79,10,60,79,27,96
Hannah,1,20,87,70,30,91,22,77
Sherri,26,64,54,58,29,10,55,88
Christian,21,85,97,78,65,16,54,33
Kaitlyn,65,82,87,49,49,43,85,66
Alan,79,30,56,20,29,24,35,67
Jared,94,72,68,30,78,1,91,49
Lucas,9,90,56,11,34,43,76,92
Ethan,19,37,96,89,50,18,14,14
Dawn,34,51,69,19,48,8,68,4
Matthew,75,30,11,50,6,63,64,7
Daniel,79,50,14,26,76,81,13,56
Jessica,68,48,52,15,50,36,44,62
Duane,87,22,91,88,18,19,23,57
Kenneth,38,61,87,49,57,1,94,21
Tiffany,14,64,14,97,84,73,30,29
Olivia,27,83,93,15,29,53,67,24
Jose,39,79,34,44,17,34,77,81
Richard,96,53,71,15,15,83,24,40
Jennifer,1,10,34,88,66,97,53,41
Phillip,2,25,93,12,67,67,99,21
Brittany,44,80,41,100,19,55,52,64
Samuel,18,37,41,69,14,62,37,69
Jacqueline,18,31,93,39,36,86,98,21
Austin,58,90,6,40,73,90,33,26
Robert,2,84,80,65,8,84,78,58
Catherine,11,74,74,65,75,21,83,35
Jesse,27,76,68,56,63,75,10,53
Brenda,21,31,55,1,96,13,13,16
Hannah,12,46,98,49,6,88,30,9
Megan,71,99,85,83,40,82,24,55
Karen,24,10,32,47,66,35,24,16
Susan,83,94,90,17,57,71,94,87
Reginald,36,84,86,9,87,87,4,4
Jessica,45,78,71,25,79,7,67,76
Derek,1,22,46,71,9,83,21,7
David,98,2,10,39,96,53,70,91
Rhonda,41,47,64,11,88,97,40,99
Kelly,53,90,60,84,46,76,75,69
Christopher,97,26,21,62,11,11,26,30
Brian,72,41,97,21,16,95,58,55
Nathan,25,46,1,35,35,12,72,38
Chelsea,5,32,41,18,4,42,94,47
Travis,65,27,62,30,15,100,21,35
Ann,84,34,17,98,14,46,81,1
Alejandro,65,47,65,68,96,78,50,60
Ashley,8,21,91,24,68,99,74,54
Terri,8,80,73,70,38,10,56,29
Jacqueline,75,76,70,68,54,0,68,60
Haley,15,8,87,87,65,89,63,55
Don,83,69,33,71,95,70,10,45
Mark,61,43,73,12,47,41,35,65
Nicholas,83,60,29,14,71,3,1,99
Kevin,92,44,3,26,94,22,60,63
Ashley,4,63,43,59,22,49,100,87
John,69,30,85,44,55,5,37,99
Zachary,83,83,50,74,17,34,9,43
James,90,95,58,89,98,27,19,57
Vanessa,61,60,60,77,15,72,87,31
Natasha,18,70,1,22,47,34,20,36
Cheryl,26,2,78,17,30,96,36,48
Jonathan,1,1,86,74,2,26,85,66
Kevin,21,21,100,40,71,28,62,38
Colton,25,18,58,10,53,85,82,44
Brian,46,2,94,50,6,23,31,16
Daniel,12,18,71,34,6,75,95,81
Kelly,38,18,2,39,91,87,55,67
Jesse,17,75,85,89,67,25,81,29
Stephen,5,99,69,39,54,43,98,90
Parker,56,53,44,17,88,53,41,21
Janet,38,13,58,12,52,52,8,13
Lisa,32,19,49,30,65,73,2,1
Alexis,52,67,26,74,11,11,90,43
Tricia,75,54,76,14,24,18,77,33
John,52,87,5,11,11,53,42,30
Madison,41,28,59,42,10,12,17,92
Travis,3,82,9,17,44,52,20,69
James,8,86,55,95,13,3,19,49
Matthew,15,49,27,76,0,96,77,13
Michelle,12,34,32,92,73,54,42,10
Michael,9,95,87,66,90,30,40,54
Elizabeth,75,94,52,15,53,56,7,57
Chris,35,30,100,28,69,14,19,91
Shelley,47,70,33,4,0,97,75,99
Dorothy,9,86,85,69,87,79,77,6
Jonathan,93,38,78,57,41,33,41,45
David,56,89,19,30,84,49,84,94
Michelle,1,3,39,98,65,77,10,0
Dana,29,34,35,16,34,10,0,0
Philip,10,81,94,57,30,33,72,43
Teresa,12,54,23,75,57,42,86,74
Larry,18,29,1,46,91,11,29,97
Sarah,42,96,52,45,59,43,26,71
Michael,30,90,65,77,56,51,56,15
Robert,45,60,13,70,46,74,55,0
Patrick,19,0,23,64,71,56,49,31
Alyssa,94,56,83,3,69,31,56,53
Laura,65,1,97,17,80,36,79,38
Stephanie,38,92,94,94,45,46,11,34
Becky,31,91,87,84,27,14,90,60
Linda,33,41,41,74,57,53,1,76
Nicole,63,68,45,98,4,0,74,36
Aaron,62,16,14,30,48,48,33,3
Marissa,99,84,55,92,80,7,34,96
Michael,33,100,49,59,97,84,17,99
Charles,50,93,34,7,15,95,52,25
Susan,65,88,9,66,39,38,73,70
Lori,93,48,55,97,23,52,14,21
Jessica,36,63,26,16,10,37,23,90
David,45,85,66,8,13,49,29,40
Ashley,39,77,15,82,83,3,28,29
David,71,79,26,67,27,24,99,55
Tiffany,19,95,7,25,38,44,68,33
Lisa,43,25,77,51,71,1,23,45
Cindy,42,97,87,30,91,18,8,83
Susan,61,45,71,2,86,20,51,84
Shelia,78,39,22,93,36,5,74,32
Chris,47,68,50,20,9,23,28,43
Jason,67,66,99,42,81,70,64,48
Michael,8,3,31,62,26,47,68,45
David,24,85,52,78,68,49,8,32
Christopher,32,84,54,30,40,91,63,24
Erin,67,59,30,95,49,83,54,86
Jeffery,27,19,85,34,34,81,70,95
Alexander,36,33,52,79,11,49,40,43
Gregory,60,17,36,81,22,46,53,9
Jonathan,18,44,53,4,11,67,29,27
Holly,66,81,18,31,100,68,86,7
Jade,24,58,23,8,56,3,34,21
Cindy,83,28,35,56,71,13,41,72
Ricky,35,32,40,76,34,68,88,66
Deborah,2,33,37,54,75,66,87,21
Brittany,42,15,88,76,100,52,26,31
Samantha,19,47,58,54,61,70,12,93
Shelia,31,94,55,84,69,49,26,70
Tonya,39,88,90,81,4,43,38,94
Roberto,15,38,46,15,29,15,92,4
Lisa,27,63,31,31,74,100,35,6
Jesse,30,43,78,23,70,33,74,72
Lisa,82,57,28,29,76,55,80,28
Matthew,30,25,48,53,94,71,19,5
Jeremy,50,88,92,71,70,75,0,70
David,41,96,69,45,58,56,58,84
Cynthia,95,7,18,73,79,31,85,3
Jeremy,76,18,20,28,87,41,37,75
Jeremy,59,13,26,98,13,59,99,91
William,19,73,53,8,18,58,99,87
Anthony,63,53,36,50,97,16,76,80
Bonnie,76,31,19,4,33,88,35,74
Lauren,5,90,16,99,27,40,89,89
Desiree,50,45,64,88,37,15,70,53
Sheryl,63,11,34,31,71,37,23,80
Kristin,54,45,85,25,90,57,46,73
Bethany,45,72,69,92,2,63,59,14
Barbara,22,89,48,62,15,79,78,80
Daniel,56,84,37,43,37,91,33,82
Alison,93,30,64,40,17,98,33,65
Karen,98,86,10,41,83,88,59,100
Danielle,100,34,86,41,49,47,12,51
Jesse,67,65,65,37,13,2,41,16
Katherine,9,7,29,73,65,71,4,59
Anthony,95,42,29,22,68,41,7,61
Jessica,61,55,40,26,36,2,95,91
Claudia,8,55,77,5,84,56,70,92
Elizabeth,72,84,80,82,93,86,81,50
Lori,11,29,17,72,98,75,52,86
Michelle,43,49,97,14,36,52,82,21
Mark,91,100,81,17,50,81,27,85
Julie,67,32,100,85,45,7,76,94
David,91,87,75,78,38,10,85,40
Lindsey,65,26,91,97,87,34,6,21
Candice,14,65,18,30,68,65,80,14
Steven,67,65,31,13,97,80,26,8
Alan,73,90,41,58,63,22,90,20
Maria,20,5,85,39,26,67,92,47
Crystal,77,85,11,29,14,89,34,62
Allen,66,7,65,53,28,0,10,43
Michael,1,84,99,66,51,15,59,88
Valerie,61,59,62,39,38,40,95,89
Alexandra,28,76,74,97,57,75,79,50
Chad,64,94,23,44,17,76,37,27
Derrick,57,82,64,24,58,77,6,89
Karen,27,64,12,15,45,49,46,13
Christopher,20,41,57,82,78,70,19,53
Eric,62,46,94,75,8,24,90,79
Nicole,76,84,56,38,74,1,31,34
Kathryn,84,95,2,16,92,96,88,74
Raymond,36,40,61,10,66,92,55,0
Joseph,57,69,34,66,64,90,26,17
Justin,89,75,84,42,46,77,30,35
Eric,16,92,91,79,92,75,3,56
Melissa,34,91,93,24,36,5,43,72
Christopher,34,62,37,33,26,62,61,66
Devin,50,31,4,97,1,0,58,18
Jennifer,87,35,85,19,7,49,48,70
Catherine,7,63,6,73,28,92,35,100
Tammy,11,31,84,50,67,29,91,28
Alyssa,48,33,44,51,85,16,66,31
Micheal,33,45,100,40,88,7,19,48
Jessica,38,83,44,67,51,0,99,44
Bradley,1,98,8,16,32,42,39,47
Stephen,53,43,32,24,80,6,36,62
Adrian,93,80,54,77,12,11,93,7
Isabel,55,47,43,93,19,37,87,33
Kari,30,15,85,64,28,1,30,93
Gregory,35,76,1,60,6,50,89,45
James,48,76,97,36,92,56,22,92
Susan,1,49,7,30,6,1,36,63
Michael,7,38,89,52,83,54,31,55
Cynthia,30,20,95,42,18,18,79,27
Christine,47,43,98,55,6,38,12,88
Mark,49,71,41,2,3,83,64,59
Stacey,62,87,55,77,80,19,11,23
Linda,39,89,41,57,73,38,68,30
Kenneth,5,76,35,97,63,71,100,74
Christopher,11,6,52,4,82,8,60,1
James,65,56,57,66,33,74,45,91
Teresa,5,50,93,96,68,29,94,93
Kelly,11,36,28,45,31,65,61,34
Sheila,45,24,35,66,45,17,51,67
Linda,65,30,41,4,81,65,63,1
Joshua,77,80,95,35,20,35,67,48
Troy,79,52,32,79,40,73,23,11
Tammy,58,91,67,50,47,52,32,57
Laura,19,8,12,99,56,40,59,0
Zachary,73,47,56,3,67,65,47,93
Alexander,80,92,25,85,42,54,67,19
John,57,47,47,21,58,28,99,69
Holly,32,52,10,77,15,15,4,91
Rodney,71,82,54,85,55,27,58,89
Patricia,48,78,60,29,35,86,58,23
Adrian,32,26,79,95,18,0,72,3
Deborah,93,100,58,0,49,46,24,93
Morgan,90,20,13,68,47,2,56,35
Eric,49,45,61,72,99,7,51,35
Ricky,65,6,13,23,46,77,57,86
Samantha,12,3,32,15,12,20,81,4
Eric,31,19,51,3,30,46,73,94
Eric,29,23,71,12,40,97,87,44
Gregory,25,94,21,32,6,43,8,34
Valerie,56,76,90,5,24,41,68,54
Pamela,64,94,54,65,98,90,7,68
Travis,61,53,95,59,0,70,47,85
Cheryl,48,47,58,96,89,35,57,88
Zachary,97,21,61,70,76,49,72,97
Sean,12,66,13,52,70,17,5,21
Tracy,4,47,37,23,88,96,33,75
Tracy,33,54,94,34,13,68,78,30
Andrew,8,5,92,8,2,0,3,56
Alfred,94,52,32,26,40,94,27,22
Nicholas,7,12,90,94,58,80,94,26
Shannon,5,53,20,87,80,88,44,68
Zachary,60,61,72,99,97,68,41,94
Anita,22,44,88,5,84,28,40,36
Edgar,48,26,92,44,31,6,51,29
Andrea,63,3,100,47,16,63,12,20
Jennifer,13,95,73,76,22,74,42,70
Heather,97,27,6,62,17,67,53,98
Katelyn,58,18,65,29,49,44,28,93
Ryan,33,75,85,75,18,22,78,90
Michele,91,31,83,87,72,58,49,82
Jessica,44,36,100,12,34,49,37,14
Jeremy,73,8,39,38,47,47,22,68
Shelly,74,61,71,15,86,89,80,56
Linda,17,73,59,66,74,13,58,90
Scott,16,77,56,69,96,33,11,94
Karen,53,17,86,61,88,0,21,47
Robert,40,29,17,48,86,16,61,9
Ryan,72,43,77,12,7,51,13,2
Nicole,53,92,97,57,24,45,25,28
Herbert,6,49,31,84,18,74,44,30
Christopher,41,68,78,83,80,57,37,59
Elizabeth,83,38,13,6,11,39,91,91
Daniel,32,63,47,37,39,67,63,20
Kyle,39,29,1,19,67,29,92,68
Jim,82,80,100,8,12,58,34,49
Daisy,26,87,2,45,93,47,12,32
Margaret,87,60,33,5,80,81,47,55
Amy,93,25,2,31,42,38,80,37
Adam,49,64,26,96,11,47,24,40
Richard,63,44,67,16,85,97,55,65
Tammy,55,10,37,75,61,38,86,61
John,52,3,88,0,25,50,83,72
Jacqueline,6,60,68,60,79,86,27,31
Howard,91,91,72,37,21,9,22,34
Christine,74,31,57,19,85,47,12,76
Mitchell,25,92,71,32,82,53,3,40
Kayla,85,7,38,17,94,35,18,73
Charles,95,3,56,100,58,26,23,14
Kimberly,81,88,60,84,90,66,5,57
Samantha,12,59,36,42,56,14,51,95
Joshua,2,62,17,24,77,90,61,20
Brian,15,34,78,29,56,76,72,81
Ariel,1,43,83,84,6,49,25,20
Michael,78,19,22,14,32,24,44,72
John,4,81,60,72,94,74,7,49
Judy,92,64,31,37,43,9,29,9
Kiara,6,44,25,42,85,68,20,23
Christopher,91,11,30,36,79,55,14,92
Michael,92,46,13,25,59,36,52,30
Christina,90,51,51,32,4,68,84,54
Emily,54,41,28,81,8,96,88,35
David,70,15,19,95,87,11,61,10
Cathy,4,36,68,36,25,22,60,95
Maria,15,55,21,93,50,6,29,66
Donald,22,87,14,88,20,20,20,9
Amber,0,7,42,59,36,17,28,70
Dalton,47,98,79,74,65,65,88,52
Annette,51,39,91,77,38,48,4,68
Penny,11,92,73,20,80,17,0,53
Raymond,54,97,35,77,29,5,13,56
Michael,94,47,73,78,69,44,30,96
Kelli,51,74,40,66,64,21,54,38
James,79,20,79,96,46,70,82,71
Sarah,22,98,66,29,41,17,39,5
Abigail,53,88,17,4,90,40,30,11
Kristin,82,72,24,83,24,21,82,70
Michael,25,7,30,62,92,58,50,1
Jonathan,55,98,43,12,95,5,36,4
Lisa,54,10,5,42,20,40,43,79
Dennis,33,14,25,13,88,55,5,100
Kimberly,47,69,56,80,64,87,26,23
Sherry,1,63,21,87,100,13,28,92
Timothy,53,78,20,34,10,24,4,47
Rachel,77,60,25,76,40,32,44,63
Andrea,65,50,47,63,58,99,99,19
Jason,7,96,5,64,33,72,15,47
Connie,44,86,13,33,39,13,71,13
Anna,52,37,87,51,55,9,34,54
Kristopher,62,21,46,3,76,7,12,100
Charles,19,47,16,27,68,42,45,92
Mariah,11,36,65,1,93,64,28,57
Christopher,78,63,58,31,70,70,32,29
Jennifer,70,87,4,80,45,82,77,29
Mitchell,63,14,65,58,10,3,56,32
Jessica,74,67,97,24,89,66,29,65
Kelly,8,36,82,5,72,78,18,19
Maxwell,74,71,12,13,0,20,57,56
Timothy,16,51,65,68,67,80,23,76
Lisa,19,41,68,21,96,50,54,31
Pamela,84,30,12,8,76,15,2,74
Jason,43,57,37,66,96,33,29,97
Douglas,3,62,5,85,46,37,83,23
David,44,59,19,23,49,91,83,46
James,68,24,41,82,34,99,40,41
Patricia,100,39,69,34,85,50,84,42
Jennifer,13,95,83,11,1,99,96,6
